FundingOrgName,ProjectCategory,StartDate,EndDate,AwardPounds,Region,Status
EPSRC,Research Grant,2013,2018,162543,Wales,Closed
ESRC,Research Grant,2012,2014,156854,Wales,Closed
NERC,Research Grant,2013,2021,156831,Wales,Active
EPSRC,Research Grant,2010,2015,152633,Wales,Closed
BBSRC,Research Grant,2018,2019,150562,Wales,Closed
BBSRC,Research Grant,2015,2018,147921,Wales,Closed
AHRC,Research Grant,2009,2012,147211,Wales,Closed
EPSRC,Research Grant,2009,2013,146931,Wales,Closed
EPSRC,Research Grant,2018,2019,145546,Wales,Closed
EPSRC,Research Grant,2017,2018,145055,Wales,Closed
AHRC,Research Grant,2019,2021,141217,Wales,Active
BBSRC,Research Grant,2020,2024,140957,Wales,Active
NERC,Research Grant,2014,2018,138231,Wales,Closed
EPSRC,Research Grant,2021,2022,137812,Wales,Active
AHRC,Research Grant,2010,2012,137356,Wales,Closed
NERC,Research Grant,2011,2015,136917,Wales,Closed
EPSRC,Research Grant,2010,2012,134610,Wales,Closed
ESRC,Research Grant,2015,2018,134268,Wales,Closed
ESRC,Research Grant,2020,2021,126865,Wales,Active
MRC,Research Grant,2018,2020,126600,Wales,Closed
NERC,Research Grant,2019,2021,125981,Wales,Active
NERC,Research Grant,2010,2013,125380,Wales,Closed
EPSRC,Research Grant,2020,2021,125000,Wales,Active
NERC,Research Grant,2016,2019,122746,Wales,Closed
BBSRC,Research Grant,2012,2016,121520,Wales,Closed
BBSRC,Research Grant,2009,2010,121090,Wales,Closed
AHRC,Research Grant,2013,2015,119455,Wales,Closed
NERC,Research Grant,2015,2021,119080,Wales,Active
EPSRC,Research Grant,2010,2013,117504,Wales,Closed
ESRC,Research Grant,2014,2017,117390,Wales,Closed
EPSRC,Research Grant,2010,2013,115432,Wales,Closed
NERC,Research Grant,2009,2012,115324,Wales,Closed
NERC,Research Grant,2013,2018,114346,Wales,Closed
BBSRC,Research Grant,2011,2012,114249,Wales,Closed
BBSRC,Research Grant,2016,2020,112896,Wales,Closed
EPSRC,Research Grant,2016,2017,112269,Wales,Closed
BBSRC,Research Grant,2010,2013,111319,Wales,Closed
NERC,Research Grant,2016,2017,109851,Wales,Closed
AHRC,Research Grant,2010,2011,109802,Wales,Closed
BBSRC,Research Grant,2011,2012,109608,Wales,Closed
ESRC,Research Grant,2012,2014,107049,Wales,Closed
EPSRC,Research Grant,2010,2012,106881,Wales,Closed
BBSRC,Research Grant,2012,2013,105519,Wales,Closed
EPSRC,Research Grant,2009,2013,104924,Wales,Closed
BBSRC,Research Grant,2011,2012,104577,Wales,Closed
ESRC,Research Grant,2009,2011,103122,Wales,Closed
BBSRC,Research Grant,2009,2011,102877,Wales,Closed
EPSRC,Research Grant,2009,2013,101917,Wales,Closed
EPSRC,Research Grant,2011,2013,101797,Wales,Closed
EPSRC,Research Grant,2010,2011,101642,Wales,Closed
EPSRC,Research Grant,2010,2012,101163,Wales,Closed
BBSRC,Research Grant,2015,2017,101112,Wales,Closed
EPSRC,Research Grant,2014,2016,101088,Wales,Closed
EPSRC,Research Grant,2011,2012,101056,Wales,Closed
EPSRC,Research Grant,2017,2018,100945,Wales,Closed
EPSRC,Research Grant,2017,2019,100913,Wales,Closed
EPSRC,Research Grant,2018,2020,100840,Wales,Closed
BBSRC,Research Grant,2018,2019,100772,Wales,Closed
EPSRC,Research Grant,2011,2012,100739,Wales,Closed
EPSRC,Research Grant,2010,2012,100702,Wales,Closed
EPSRC,Research Grant,2018,2019,100607,Wales,Closed
EPSRC,Research Grant,2018,2020,100000,Wales,Closed
EPSRC,Research Grant,2010,2011,99971,Wales,Closed
NERC,Research Grant,2017,2018,99491,Wales,Closed
EPSRC,Research Grant,2016,2018,99422,Wales,Closed
EPSRC,Research Grant,2015,2016,98790,Wales,Closed
EPSRC,Research Grant,2014,2015,98679,Wales,Closed
EPSRC,Research Grant,2014,2016,98599,Wales,Closed
EPSRC,Research Grant,2014,2015,98476,Wales,Closed
BBSRC,Research Grant,2016,2016,98409,Wales,Closed
EPSRC,Research Grant,2015,2016,98264,Wales,Closed
MRC,Research Grant,2010,2011,98036,Wales,Closed
EPSRC,Research Grant,2011,2013,97855,Wales,Closed
EPSRC,Research Grant,2018,2020,97372,Wales,Closed
EPSRC,Research Grant,2018,2020,97042,Wales,Closed
EPSRC,Research Grant,2014,2015,96680,Wales,Closed
EPSRC,Research Grant,2014,2015,96009,Wales,Closed
EPSRC,Research Grant,2015,2017,95998,Wales,Closed
EPSRC,Research Grant,2015,2017,95985,Wales,Closed
AHRC,Research Grant,2013,2014,91559,Wales,Closed
ESRC,Research Grant,2010,2011,89203,Wales,Closed
EPSRC,Research Grant,2016,2018,88850,Wales,Closed
NERC,Research Grant,2010,2011,86092,Wales,Closed
ESRC,Research Grant,2020,2021,85629,Wales,Active
EPSRC,Research Grant,2010,2011,82713,Wales,Closed
EPSRC,Research Grant,2020,2021,82072,Wales,Active
ESRC,Research Grant,2011,2011,81043,Wales,Closed
ESRC,Research Grant,2010,2012,80597,Wales,Closed
AHRC,Research Grant,2013,2014,80391,Wales,Closed
NERC,Research Grant,2010,2014,80261,Wales,Closed
ESRC,Research Grant,2010,2011,80215,Wales,Closed
ESRC,Research Grant,2012,2013,79586,Wales,Closed
EPSRC,Research Grant,2012,2013,79307,Wales,Closed
EPSRC,Research Grant,2016,2017,79017,Wales,Closed
MRC,Research Grant,2020,2021,78788,Wales,Active
AHRC,Research Grant,2017,2018,78743,Wales,Closed
STFC,Research Grant,2015,2018,78626,Wales,Closed
AHRC,Research Grant,2012,2013,78294,Wales,Closed
NERC,Research Grant,2012,2013,78277,Wales,Closed
NERC,Research Grant,2009,2010,78139,Wales,Closed
BBSRC,Research Grant,2015,2017,76648,Wales,Closed
ESRC,Research Grant,2010,2011,76307,Wales,Closed
AHRC,Research Grant,2013,2014,76161,Wales,Closed
NERC,Research Grant,2013,2015,75125,Wales,Closed
EPSRC,Research Grant,2014,2017,75005,Wales,Closed
ESRC,Research Grant,2009,2010,74295,Wales,Closed
AHRC,Research Grant,2017,2018,73858,Wales,Closed
EPSRC,Research Grant,2020,2021,73660,Wales,Active
NERC,Research Grant,2016,2018,73084,Wales,Closed
STFC,Research Grant,2014,2016,72078,Wales,Closed
EPSRC,Research Grant,2011,2012,70900,Wales,Closed
BBSRC,Research Grant,2017,2021,70539,Wales,Closed
ESRC,Research Grant,2011,2013,69931,Wales,Closed
AHRC,Research Grant,2021,2021,68852,Wales,Active
NERC,Research Grant,2013,2014,68641,Wales,Closed
NERC,Research Grant,2013,2016,68520,Wales,Closed
STFC,Research Grant,2021,2024,68139,Wales,Active
NERC,Research Grant,2013,2017,66588,Wales,Closed
AHRC,Research Grant,2021,2022,66425,Wales,Active
AHRC,Research Grant,2009,2012,66353,Wales,Closed
BBSRC,Research Grant,2012,2015,65781,Wales,Closed
BBSRC,Research Grant,2014,2016,65502,Wales,Closed
NERC,Research Grant,2010,2013,64652,Wales,Closed
NERC,Research Grant,2009,2010,63983,Wales,Closed
NERC,Research Grant,2018,2018,63532,Wales,Closed
NERC,Research Grant,2012,2015,62864,Wales,Closed
EPSRC,Research Grant,2014,2016,61710,Wales,Closed
ESRC,Research Grant,2010,2012,61379,Wales,Closed
AHRC,Research Grant,2014,2015,60870,Wales,Closed
AHRC,Research Grant,2017,2018,59000,Wales,Closed
EPSRC,Research Grant,2022,2023,58134,Wales,Active
BBSRC,Research Grant,2019,2019,55323,Wales,Closed
NERC,Research Grant,2015,2017,53192,Wales,Closed
NERC,Research Grant,2019,2022,53178,Wales,Active
NERC,Research Grant,2011,2014,53079,Wales,Closed
NERC,Research Grant,2009,2011,53057,Wales,Closed
NERC,Research Grant,2009,2010,52834,Wales,Closed
NERC,Research Grant,2021,2023,52472,Wales,Active
NERC,Research Grant,2012,2013,52407,Wales,Closed
NERC,Research Grant,2014,2015,51940,Wales,Closed
BBSRC,Research Grant,2011,2015,51310,Wales,Closed
ESRC,Research Grant,2019,2020,50288,Wales,Closed
STFC,Research Grant,2014,2016,49746,Wales,Closed
MRC,Research Grant,2009,2010,49723,Wales,Closed
NERC,Research Grant,2011,2012,49218,Wales,Closed
BBSRC,Research Grant,2015,2018,48020,Wales,Closed
NERC,Research Grant,2019,2020,47861,Wales,Closed
NERC,Research Grant,2018,2019,47143,Wales,Closed
BBSRC,Research Grant,2019,2022,47026,Wales,Active
BBSRC,Research Grant,2015,2016,46624,Wales,Closed
NERC,Research Grant,2010,2011,46387,Wales,Closed
STFC,Research Grant,2012,2014,46227,Wales,Closed
NERC,Research Grant,2016,2018,45605,Wales,Closed
EPSRC,Research Grant,2010,2011,45174,Wales,Closed
NERC,Research Grant,2010,2013,45061,Wales,Closed
EPSRC,Research Grant,2016,2016,44805,Wales,Closed
AHRC,Research Grant,2015,2015,44679,Wales,Closed
NERC,Research Grant,2010,2011,44648,Wales,Closed
BBSRC,Research Grant,2010,2012,44403,Wales,Closed
NERC,Research Grant,2009,2012,44199,Wales,Closed
AHRC,Research Grant,2009,2011,42192,Wales,Closed
EPSRC,Research Grant,2017,2018,41824,Wales,Closed
NERC,Research Grant,2009,2009,41761,Wales,Closed
NERC,Research Grant,2010,2011,41703,Wales,Closed
BBSRC,Research Grant,2014,2017,41530,Wales,Closed
NERC,Research Grant,2012,2017,41408,Wales,Closed
STFC,Research Grant,2018,2021,40894,Wales,Active
NERC,Research Grant,2009,2009,40426,Wales,Closed
EPSRC,Research Grant,2019,2022,40184,Wales,Active
NERC,Research Grant,2012,2013,40090,Wales,Closed
ESRC,Research Grant,2016,2016,40000,Wales,Closed
NERC,Research Grant,2009,2011,39899,Wales,Closed
AHRC,Research Grant,2014,2014,39849,Wales,Closed
AHRC,Research Grant,2016,2018,37733,Wales,Closed
AHRC,Research Grant,2015,2016,36635,Wales,Closed
AHRC,Research Grant,2016,2017,36113,Wales,Closed
BBSRC,Research Grant,2012,2016,36108,Wales,Closed
AHRC,Research Grant,2017,2019,35935,Wales,Closed
BBSRC,Research Grant,2014,2017,35622,Wales,Closed
AHRC,Research Grant,2017,2018,35548,Wales,Closed
NERC,Research Grant,2012,2015,35436,Wales,Closed
AHRC,Research Grant,2010,2012,33988,Wales,Closed
AHRC,Research Grant,2009,2009,33544,Wales,Closed
AHRC,Research Grant,2011,2011,32988,Wales,Closed
AHRC,Research Grant,2011,2011,32581,Wales,Closed
AHRC,Research Grant,2009,2009,32440,Wales,Closed
AHRC,Research Grant,2009,2009,32234,Wales,Closed
AHRC,Research Grant,2011,2012,32217,Wales,Closed
AHRC,Research Grant,2013,2014,32135,Wales,Closed
BBSRC,Research Grant,2021,2022,32088,Wales,Active
AHRC,Research Grant,2013,2013,32080,Wales,Closed
AHRC,Research Grant,2013,2014,32059,Wales,Closed
NERC,Research Grant,2012,2016,31593,Wales,Closed
AHRC,Research Grant,2013,2014,31567,Wales,Closed
BBSRC,Research Grant,2010,2012,31499,Wales,Closed
AHRC,Research Grant,2012,2013,30816,Wales,Closed
BBSRC,Research Grant,2013,2015,30659,Wales,Closed
BBSRC,Research Grant,2018,2022,30612,Wales,Active
AHRC,Research Grant,2013,2013,30468,Wales,Closed
ESRC,Research Grant,2014,2017,30365,Wales,Closed
BBSRC,Research Grant,2014,2017,30082,Wales,Closed
STFC,Research Grant,2012,2012,29500,Wales,Closed
BBSRC,Research Grant,2015,2019,28954,Wales,Closed
AHRC,Research Grant,2010,2010,28790,Wales,Closed
ESRC,Research Grant,2014,2015,28325,Wales,Closed
AHRC,Research Grant,2010,2010,27884,Wales,Closed
BBSRC,Research Grant,2015,2016,27719,Wales,Closed
AHRC,Research Grant,2014,2015,27261,Wales,Closed
BBSRC,Research Grant,2014,2018,27245,Wales,Closed
AHRC,Research Grant,2009,2009,27041,Wales,Closed
AHRC,Research Grant,2010,2012,26563,Wales,Closed
NERC,Research Grant,2009,2012,26388,Wales,Closed
AHRC,Research Grant,2014,2015,26053,Wales,Closed
AHRC,Research Grant,2013,2014,26038,Wales,Closed
NERC,Research Grant,2012,2016,25709,Wales,Closed
AHRC,Research Grant,2009,2011,25491,Wales,Closed
AHRC,Research Grant,2012,2012,25323,Wales,Closed
BBSRC,Research Grant,2013,2015,25304,Wales,Closed
BBSRC,Research Grant,2018,2022,25304,Wales,Active
BBSRC,Research Grant,2019,2021,25000,Wales,Closed
AHRC,Research Grant,2009,2010,24873,Wales,Closed
ESRC,Research Grant,2021,2023,24864,Wales,Active
AHRC,Research Grant,2009,2009,24628,Wales,Closed
EPSRC,Research Grant,2013,2015,24493,Wales,Closed
AHRC,Research Grant,2009,2010,24339,Wales,Closed
AHRC,Research Grant,2012,2012,24281,Wales,Closed
AHRC,Research Grant,2012,2012,23999,Wales,Closed
NERC,Research Grant,2015,2016,23821,Wales,Closed
BBSRC,Research Grant,2012,2016,23685,Wales,Closed
AHRC,Research Grant,2009,2010,23404,Wales,Closed
AHRC,Research Grant,2015,2019,23386,Wales,Closed
AHRC,Research Grant,2009,2010,23166,Wales,Closed
BBSRC,Research Grant,2015,2015,22642,Wales,Closed
EPSRC,Research Grant,2012,2012,22213,Wales,Closed
AHRC,Research Grant,2021,2022,22038,Wales,Active
NERC,Research Grant,2010,2013,21754,Wales,Closed
EPSRC,Research Grant,2013,2015,21507,Wales,Closed
AHRC,Research Grant,2009,2010,21427,Wales,Closed
ESRC,Research Grant,2017,2018,20711,Wales,Closed
NERC,Research Grant,2009,2012,20453,Wales,Closed
EPSRC,Research Grant,2009,2010,20084,Wales,Closed
STFC,Research Grant,2009,2010,20000,Wales,Closed
AHRC,Research Grant,2012,2012,19668,Wales,Closed
BBSRC,Research Grant,2020,2021,19133,Wales,Active
ESRC,Research Grant,2011,2012,18282,Wales,Closed
AHRC,Research Grant,2010,2011,18202,Wales,Closed
AHRC,Research Grant,2014,2014,17954,Wales,Closed
AHRC,Research Grant,2014,2014,17594,Wales,Closed
STFC,Research Grant,2018,2021,17540,Wales,Active
BBSRC,Research Grant,2014,2016,17426,Wales,Closed
BBSRC,Research Grant,2012,2012,16500,Wales,Closed
EPSRC,Research Grant,2009,2010,16284,Wales,Closed
AHRC,Research Grant,2013,2013,15982,Wales,Closed
NERC,Research Grant,2012,2013,15853,Wales,Closed
BBSRC,Research Grant,2017,2017,15789,Wales,Closed
ESRC,Research Grant,2009,2011,15281,Wales,Closed
EPSRC,Research Grant,2010,2010,15175,Wales,Closed
AHRC,Research Grant,2019,2019,15132,Wales,Closed
STFC,Research Grant,2020,2021,15000,Wales,Active
EPSRC,Research Grant,2009,2010,14968,Wales,Closed
EPSRC,Research Grant,2009,2009,14823,Wales,Closed
ESRC,Research Grant,2009,2011,14668,Wales,Closed
NERC,Research Grant,2011,2015,13302,Wales,Closed
AHRC,Research Grant,2012,2012,13004,Wales,Closed
STFC,Research Grant,2020,2022,12811,Wales,Active
AHRC,Research Grant,2011,2011,12103,Wales,Closed
AHRC,Research Grant,2012,2012,11996,Wales,Closed
STFC,Research Grant,2018,2020,11576,Wales,Closed
EPSRC,Research Grant,2009,2010,11428,Wales,Closed
STFC,Research Grant,2009,2010,11092,Wales,Closed
ESRC,Research Grant,2020,2021,10877,Wales,Active
BBSRC,Research Grant,2011,2011,10789,Wales,Closed
EPSRC,Research Grant,2013,2018,10395,Wales,Closed
ESRC,Research Grant,2021,2022,10081,Wales,Active
STFC,Research Grant,2011,2012,10000,Wales,Closed
STFC,Research Grant,2013,2014,10000,Wales,Closed
STFC,Research Grant,2013,2014,9996,Wales,Closed
STFC,Research Grant,2015,2016,9995,Wales,Closed
STFC,Research Grant,2016,2017,9990,Wales,Closed
NERC,Research Grant,2020,2022,9934,Wales,Active
STFC,Research Grant,2016,2017,9900,Wales,Closed
BBSRC,Research Grant,2015,2016,9677,Wales,Closed
STFC,Research Grant,2017,2019,9666,Wales,Closed
BBSRC,Research Grant,2011,2012,9642,Wales,Closed
STFC,Research Grant,2014,2015,9500,Wales,Closed
BBSRC,Research Grant,2016,2017,9462,Wales,Closed
EPSRC,Research Grant,2012,2012,9288,Wales,Closed
STFC,Research Grant,2017,2019,9262,Wales,Closed
NERC,Research Grant,2020,2021,9100,Wales,Active
STFC,Research Grant,2009,2009,9000,Wales,Closed
NERC,Research Grant,2020,2022,8846,Wales,Active
ESRC,Research Grant,2010,2011,8463,Wales,Closed
STFC,Research Grant,2013,2013,8314,Wales,Closed
EPSRC,Research Grant,2009,2009,7872,Wales,Closed
STFC,Research Grant,2010,2011,7500,Wales,Closed
STFC,Research Grant,2010,2010,7500,Wales,Closed
STFC,Research Grant,2011,2012,6560,Wales,Closed
STFC,Research Grant,2014,2016,6292,Wales,Closed
STFC,Research Grant,2018,2019,6063,Wales,Closed
NERC,Research Grant,2009,2010,5625,Wales,Closed
STFC,Research Grant,2012,2013,5546,Wales,Closed
BBSRC,Research Grant,2012,2012,5030,Wales,Closed
STFC,Research Grant,2012,2012,4758,Wales,Closed
BBSRC,Research Grant,2016,2017,4661,Wales,Closed
BBSRC,Research Grant,2016,2016,4500,Wales,Closed
BBSRC,Research Grant,2012,2012,3750,Wales,Closed
EPSRC,Research Grant,2009,2010,2555,Wales,Closed
EPSRC,Research Grant,2010,2011,2480,Wales,Closed
STFC,Research Grant,2014,2017,2437,Wales,Closed
STFC,Research Grant,2015,2017,2429,Wales,Closed
Innovate UK,Responsive Strategy and Planning,2021,2022,24604,Yorkshire and The Humber,Active
Innovate UK,Responsive Strategy and Planning,2020,2021,1737990,West Midlands,Active
Innovate UK,Responsive Strategy and Planning,2021,2021,45446,London,Active
Innovate UK,Responsive Strategy and Planning,2021,2022,25000,London,Active
Innovate UK,Responsive Strategy and Planning,2021,2022,24997,London,Active
Innovate UK,Responsive Strategy and Planning,2021,2022,24971,London,Active
Innovate UK,Responsive Strategy and Planning,2021,2022,24926,London,Active
Innovate UK,Responsive Strategy and Planning,2021,2022,24619,London,Active
Innovate UK,Responsive Strategy and Planning,2020,2021,188190,South East,Active
Innovate UK,Responsive Strategy and Planning,2021,2023,340256,Northern Ireland,Active
Innovate UK,Responsive Strategy and Planning,2021,2022,294427,Northern Ireland,Active
Innovate UK,Responsive Strategy and Planning,2021,2022,144685,Northern Ireland,Active
Innovate UK,Responsive Strategy and Planning,2021,2021,50016,Northern Ireland,Active
Innovate UK,Responsive Strategy and Planning,2021,2021,49996,Northern Ireland,Closed
Innovate UK,Responsive Strategy and Planning,2020,2021,49850,Northern Ireland,Active
Innovate UK,Responsive Strategy and Planning,2021,2021,49846,Northern Ireland,Closed
Innovate UK,Responsive Strategy and Planning,2020,2021,49836,Northern Ireland,Closed
Innovate UK,Responsive Strategy and Planning,2020,2021,49728,Northern Ireland,Closed
Innovate UK,Responsive Strategy and Planning,2021,2021,47039,Northern Ireland,Closed
Innovate UK,Responsive Strategy and Planning,2020,2021,46334,Northern Ireland,Closed
Innovate UK,Responsive Strategy and Planning,2021,2022,24925,Scotland,Active
Innovate UK,Small Business Research Initiative,2021,2022,1278347,North East,Active
Innovate UK,Small Business Research Initiative,2017,2018,1102146,North East,Closed
Innovate UK,Small Business Research Initiative,2019,2019,350000,North East,Closed
Innovate UK,Small Business Research Initiative,2010,2011,278775,North East,Closed
Innovate UK,Small Business Research Initiative,2021,2021,148500,North East,Active
Innovate UK,Small Business Research Initiative,2010,2011,98298,North East,Closed
Innovate UK,Small Business Research Initiative,2020,2020,60000,North East,Closed
Innovate UK,Small Business Research Initiative,2021,2021,59980,North East,Active
Innovate UK,Small Business Research Initiative,2012,2012,50000,North East,Closed
Innovate UK,Small Business Research Initiative,2013,2013,46475,North East,Closed
Innovate UK,Small Business Research Initiative,2016,2017,46405,North East,Closed
Innovate UK,Small Business Research Initiative,2009,2009,20000,North East,Closed
Innovate UK,Small Business Research Initiative,2009,2009,19900,North East,Closed
Innovate UK,Small Business Research Initiative,2009,2009,19900,North East,Closed
Innovate UK,Small Business Research Initiative,2009,2009,19900,North East,Closed
Innovate UK,Small Business Research Initiative,2009,2009,19900,North East,Closed
Innovate UK,Small Business Research Initiative,2009,2009,19750,North East,Closed
Innovate UK,Small Business Research Initiative,2009,2009,19750,North East,Closed
Innovate UK,Small Business Research Initiative,2009,2009,19750,North East,Closed
Innovate UK,Small Business Research Initiative,2009,2009,18470,North East,Closed
Innovate UK,Small Business Research Initiative,2011,2011,17527,North East,Closed
Innovate UK,Small Business Research Initiative,2010,2010,17400,North East,Closed
Innovate UK,Small Business Research Initiative,2009,2009,14770,North East,Closed
Innovate UK,Small Business Research Initiative,2009,2009,13070,North East,Closed
Innovate UK,Small Business Research Initiative,2009,2009,12320,North East,Closed
Innovate UK,Small Business Research Initiative,2009,2009,12020,North East,Closed
Innovate UK,Small Business Research Initiative,2009,2009,11550,North East,Closed
Innovate UK,Small Business Research Initiative,2013,2013,3000,North East,Closed
Innovate UK,Small Business Research Initiative,2012,2015,7741629,North West,Closed
Innovate UK,Small Business Research Initiative,2018,2019,1500000,North West,Closed
Innovate UK,Small Business Research Initiative,2018,2019,1499950,North West,Closed
Innovate UK,Small Business Research Initiative,2018,2019,1499224,North West,Closed
Innovate UK,Small Business Research Initiative,2020,2021,1319880,North West,Active
Innovate UK,Small Business Research Initiative,2017,2018,898356,North West,Closed
Innovate UK,Small Business Research Initiative,2013,2014,799966,North West,Closed
Innovate UK,Small Business Research Initiative,2013,2014,706000,North West,Closed
Innovate UK,Small Business Research Initiative,2013,2015,390675,North West,Closed
Innovate UK,Small Business Research Initiative,2017,2018,382974,North West,Closed
Innovate UK,Small Business Research Initiative,2019,2020,348885,North West,Closed
Innovate UK,Small Business Research Initiative,2020,2021,330388,North West,Active
Innovate UK,Small Business Research Initiative,2020,2021,295161,North West,Closed
Innovate UK,Small Business Research Initiative,2019,2020,264402,North West,Closed
Innovate UK,Small Business Research Initiative,2010,2011,204200,North West,Closed
Innovate UK,Small Business Research Initiative,2020,2020,159997,North West,Closed
Innovate UK,Small Business Research Initiative,2017,2018,102369,North West,Closed
Innovate UK,Small Business Research Initiative,2014,2014,100000,North West,Closed
Innovate UK,Small Business Research Initiative,2013,2014,99785,North West,Closed
Innovate UK,Small Business Research Initiative,2021,2021,74983,North West,Closed
Innovate UK,Small Business Research Initiative,2014,2015,67062,North West,Closed
Innovate UK,Small Business Research Initiative,2021,2021,59994,North West,Active
Innovate UK,Small Business Research Initiative,2017,2017,59988,North West,Closed
Innovate UK,Small Business Research Initiative,2021,2021,59951,North West,Active
Innovate UK,Small Business Research Initiative,2021,2021,59903,North West,Active
Innovate UK,Small Business Research Initiative,2021,2021,59354,North West,Closed
Innovate UK,Small Business Research Initiative,2020,2020,59117,North West,Closed
Innovate UK,Small Business Research Initiative,2021,2021,58622,North West,Closed
Innovate UK,Small Business Research Initiative,2020,2020,56682,North West,Closed
Innovate UK,Small Business Research Initiative,2012,2013,50666,North West,Closed
Innovate UK,Small Business Research Initiative,2012,2012,50000,North West,Closed
Innovate UK,Small Business Research Initiative,2013,2013,50000,North West,Closed
Innovate UK,Small Business Research Initiative,2014,2015,50000,North West,Closed
Innovate UK,Small Business Research Initiative,2016,2017,50000,North West,Closed
Innovate UK,Small Business Research Initiative,2017,2017,50000,North West,Closed
Innovate UK,Small Business Research Initiative,2017,2017,50000,North West,Closed
Innovate UK,Small Business Research Initiative,2019,2019,50000,North West,Closed
Innovate UK,Small Business Research Initiative,2017,2017,49921,North West,Closed
Innovate UK,Small Business Research Initiative,2013,2013,49680,North West,Closed
Innovate UK,Small Business Research Initiative,2017,2017,49584,North West,Closed
Innovate UK,Small Business Research Initiative,2013,2013,49422,North West,Closed
Innovate UK,Small Business Research Initiative,2013,2013,49400,North West,Closed
Innovate UK,Small Business Research Initiative,2013,2013,49350,North West,Closed
Innovate UK,Small Business Research Initiative,2013,2013,48630,North West,Closed
Innovate UK,Small Business Research Initiative,2019,2019,47640,North West,Closed
Innovate UK,Small Business Research Initiative,2016,2016,47000,North West,Closed
Innovate UK,Small Business Research Initiative,2016,2017,43184,North West,Closed
Innovate UK,Small Business Research Initiative,2010,2010,39900,North West,Closed
Innovate UK,Small Business Research Initiative,2016,2017,34872,North West,Closed
Innovate UK,Small Business Research Initiative,2020,2020,34315,North West,Closed
Innovate UK,Small Business Research Initiative,2011,2011,30000,North West,Closed
Innovate UK,Small Business Research Initiative,2011,2011,29762,North West,Closed
Innovate UK,Small Business Research Initiative,2011,2011,29615,North West,Closed
Innovate UK,Small Business Research Initiative,2020,2020,27360,North West,Closed
Innovate UK,Small Business Research Initiative,2009,2009,20000,North West,Closed
Innovate UK,Small Business Research Initiative,2009,2009,20000,North West,Closed
Innovate UK,Small Business Research Initiative,2012,2012,19970,North West,Closed
Innovate UK,Small Business Research Initiative,2013,2013,19827,North West,Closed
Innovate UK,Small Business Research Initiative,2009,2009,18756,North West,Closed
Innovate UK,Small Business Research Initiative,2009,2009,18690,North West,Closed
Innovate UK,Small Business Research Initiative,2009,2009,18500,North West,Closed
Innovate UK,Small Business Research Initiative,2009,2009,18050,North West,Closed
Innovate UK,Small Business Research Initiative,2009,2009,18050,North West,Closed
Innovate UK,Small Business Research Initiative,2009,2009,17250,North West,Closed
Innovate UK,Small Business Research Initiative,2009,2009,15550,North West,Closed
Innovate UK,Small Business Research Initiative,2009,2009,15500,North West,Closed
Innovate UK,Small Business Research Initiative,2009,2009,14225,North West,Closed
Innovate UK,Small Business Research Initiative,2009,2009,13525,North West,Closed
Innovate UK,Small Business Research Initiative,2009,2009,13525,North West,Closed
Innovate UK,Small Business Research Initiative,2009,2009,13300,North West,Closed
Innovate UK,Small Business Research Initiative,2009,2009,13200,North West,Closed
Innovate UK,Small Business Research Initiative,2009,2009,10500,North West,Closed
Innovate UK,Small Business Research Initiative,2013,2013,3000,North West,Closed
Innovate UK,Small Business Research Initiative,2013,2013,3000,North West,Closed
Innovate UK,Small Business Research Initiative,2021,2022,2559337,Yorkshire and The Humber,Active
Innovate UK,Small Business Research Initiative,2012,2016,2100360,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2017,2018,598957,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2019,2020,471975,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2021,2022,393371,Yorkshire and The Humber,Active
Innovate UK,Small Business Research Initiative,2013,2014,346800,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2020,2021,346153,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2019,2020,344353,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2019,2020,341585,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2019,2020,315390,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2017,2018,280453,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2014,2014,99053,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2014,2015,78840,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2020,2020,59994,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2020,2020,59757,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2020,2020,59614,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2020,2020,59600,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2020,2020,59556,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2012,2012,50000,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2017,2017,49750,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2017,2017,47400,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2016,2017,47262,Yorkshire and The Humber,Closed
Innovate UK,Small Business Research Initiative,2016,2017,47052,Yorkshire and The Humber,Closed
